,,position,team,matches,wins,draws,loses,scored,missed,pts,xG,xG_diff,npxG,xGA,xGA_diff,npxGA,npxGD,ppda_coef,oppda_coef,deep,deep_allowed,xpts,xpts_diff
EPL,2014,3,Arsenal,38,22,9,7,71,36,75,69.80259099999999,-1.197409,64.474404,35.718825,-0.281175,33.435352,31.039052,8.660595632132885,13.254168602983583,398,171,75.17399999999999,0.17399999999999238
EPL,2014,4,Manchester United,38,20,10,8,62,37,70,54.206860000000006,-7.79314,50.401013,39.84234699999999,2.8423469999999895,36.79770199999999,13.603311,7.648714692806585,15.521976787390887,267,194,63.03269999999999,-6.9673
EPL,2014,5,Tottenham,38,19,7,12,58,53,64,52.385284,-5.614716,48.42701399999999,57.04414800000001,4.044148000000007,51.59893799999999,-3.171924,8.000236627612955,11.300693754755406,210,232,48.936099999999996,-15.0639
EPL,2014,6,Liverpool,38,18,8,12,52,48,62,51.69722599999999,-0.302774,47.13021,38.249721,-9.750279,35.8294,11.30081,9.913851388098657,12.121980998480746,306,201,61.1673,-0.8327
EPL,2014,7,Southampton,38,18,6,14,54,33,60,54.965667,0.9656670000000034,52.682172,39.11352,6.113520000000001,37.591178,15.090993999999995,9.259539710213556,14.879479078026922,270,183,62.816600000000015,2.8166000000000153
EPL,2014,8,Swansea,38,16,8,14,46,49,56,40.90123500000002,-5.098765,39.378900000000016,55.94297000000001,6.94297,54.42063400000001,-15.041734,12.826740899371346,11.455201408936118,156,310,43.31670000000002,-12.6833
EPL,2014,9,Stoke,38,15,9,14,48,45,54,46.260597000000004,-1.739403,43.977084000000005,47.03066200000001,2.0306620000000066,43.22488200000001,0.7522019999999996,10.40575295380508,10.601439594262885,195,239,51.97149999999999,-2.0285
EPL,2014,10,Crystal Palace,38,13,9,16,47,51,48,44.756682999999995,-2.243317,40.05290899999999,45.484365000000004,-5.515635,40.820304000000014,-0.767395,11.577050645893948,6.582147901642835,180,258,50.55699999999998,2.556999999999981
EPL,2014,11,West Ham,38,12,11,15,44,47,47,46.687234,2.6872339999999966,45.164894,57.402133,10.402133,53.443827000000006,-8.278933,12.042642603421287,8.433845139416723,217,316,47.21779999999999,0.21779999999998978
EPL,2014,12,Everton,38,12,11,15,48,50,47,44.888185,-3.111815,39.560085,46.182073,-3.817927,43.13739999999999,-3.577315,10.43277394405528,11.682677279666661,259,245,50.91050000000001,3.910500000000013
EPL,2014,13,West Bromwich Albion,38,11,11,16,38,51,44,38.62772909999999,0.6277290999999892,34.8219141,53.748535999999994,2.7485359999999943,48.420396,-13.5984819,13.545803277440628,9.869703280033864,161,283,44.735899999999994,0.7358999999999938
EPL,2014,14,Leicester,38,11,8,19,46,55,41,48.206400999999985,2.2064009999999854,45.161721,56.392116,1.3921160000000015,53.34743500000001,-8.185714,10.22930804711766,8.019074496473403,191,287,44.64,3.6400000000000006
EPL,2014,15,Newcastle United,38,10,9,19,40,63,39,40.221385999999995,0.22138599999999542,39.46025100000001,51.014275,-11.985725,47.96967500000001,-8.509424,10.422385092455874,8.840573949187506,175,239,45.63050000000001,6.630500000000012
EPL,2014,16,Aston Villa,38,10,8,20,31,57,38,33.102671,2.102671000000001,32.341501,49.706256,-7.293744,46.661579,-14.320078,16.38689216801628,11.065618930856424,184,237,40.8917,2.8917
EPL,2014,17,Sunderland,38,7,17,14,31,53,38,37.446152999999995,6.446152999999995,34.401475999999995,51.464371,-1.535629,48.41970500000001,-14.018229,11.42130085028365,8.129491666829585,153,313,44.1821,6.182099999999998
EPL,2014,18,Hull,38,8,11,19,33,51,35,32.791033,-0.208967,32.029897999999996,46.99295699999999,-4.007043,44.69685,-12.666952,14.345146300011589,10.02113135209263,139,261,41.3213,6.321300000000001
EPL,2014,19,Burnley,38,7,12,19,28,53,33,39.372649,11.372649000000003,37.08914,57.88885599999999,4.888856,54.08301299999998,-16.993873,11.460925785093936,9.979095624616527,218,258,39.795899999999996,6.795899999999996
EPL,2014,20,Queens Park Rangers,38,8,6,24,42,73,30,45.72609100000002,3.726091000000018,41.907666000000006,65.262558,-7.737442,62.217878,-20.310212,10.341797302694657,7.591177261189004,179,298,40.2773,10.277299999999997
EPL,2015,1,Leicester,38,23,12,3,68,36,81,68.416034,0.41603399999999624,58.520866999999996,45.019954000000006,9.019954000000006,41.975274,16.545593,10.099470860074694,8.602384307326625,217,275,68.9442,-12.0558
EPL,2015,2,Arsenal,38,20,11,7,65,36,71,73.530928,8.530928000000003,72.00859299999999,33.8574794,-2.1425206,33.09631340000001,38.91227959999999,8.785488141260954,12.218744440189766,467,192,77.00869999999999,6.0087
EPL,2015,3,Tottenham,38,19,13,6,69,35,70,63.41936200000001,-5.580638,59.61355600000002,37.08092899999999,2.0809289999999905,35.558639,24.054917,6.677874617248266,11.690425452837243,255,182,69.41420000000001,-0.5858
EPL,2015,4,Manchester United,38,19,9,10,49,35,66,45.42421100000001,-3.575789,43.140710000000006,39.655822000000015,4.655822000000015,38.13348400000002,5.007226000000003,8.065414944805765,12.422403298662495,272,198,56.4429,-9.5571
EPL,2015,5,Manchester City,38,19,9,10,71,41,66,66.19736,-4.80264,60.107996,37.469231,-3.530769,36.70809499999999,23.399901000000003,8.187992646860565,13.828686092184109,379,149,70.13600000000001,4.136
EPL,2015,6,Southampton,38,18,9,11,59,41,63,56.201605,-2.798395,53.08501,44.29160900000001,3.2916090000000082,43.53044200000001,9.554568000000003,9.649278779400706,12.629054563868499,276,194,61.076299999999996,-1.9237
EPL,2015,7,West Ham,38,16,14,8,65,51,62,54.40056700000002,-10.599433,51.35588900000002,55.47865699999998,4.478656999999977,49.38931099999999,1.9665779999999984,9.667072249799233,9.468405177828751,212,260,49.8002,-12.1998
EPL,2015,8,Liverpool,38,16,12,10,63,50,60,54.365662000000015,-8.634338,52.84332400000002,37.8828599,-12.1171401,35.5274469,17.315877099999998,7.915810659939249,11.826111301753329,373,158,63.29060000000001,3.290600000000012
EPL,2015,9,Stoke,38,14,9,15,41,55,51,42.626573,1.6265730000000005,38.82080299999999,54.34991700000001,-0.650083,50.54411100000001,-11.723308,10.781819212366425,10.23129191411545,179,257,48.30089999999999,-2.6991
EPL,2015,10,Chelsea,38,12,14,12,59,53,50,54.47971900000001,-4.520281,50.673879000000014,44.626242,-8.373758,41.58156499999999,9.092314,9.182035044199774,10.728803005062735,354,194,59.6233,9.6233
EPL,2015,11,Swansea,38,12,11,15,42,52,47,39.958642,-2.041358,36.152798,53.634229000000026,1.6342290000000261,52.11189100000002,-15.959093,10.461628263140213,11.532582681920484,188,254,42.3999,-4.6001
EPL,2015,12,Everton,38,11,14,13,59,55,47,53.98107190000001,-5.0189281,50.17527190000001,54.74880399999999,-0.251196,50.18178599999999,-0.0065141,12.466180236401305,10.779556877579799,256,304,52.69149999999999,5.691499999999991
EPL,2015,13,Watford,38,12,9,17,40,50,45,43.19963699999998,3.1996369999999814,37.87145199999999,51.851501,1.851500999999999,45.744509,-7.873057,9.863686054034366,8.335105366131378,193,241,48.2545,3.2545
EPL,2015,14,West Bromwich Albion,38,10,13,15,34,48,43,39.7528703,5.752870299999998,35.9293973,51.93684600000001,3.936846,47.369827000000015,-11.4404297,12.340651837171295,7.945136041517219,168,256,42.3035,-0.6965
EPL,2015,15,Crystal Palace,38,11,9,18,39,51,42,42.50767000000001,3.5076700000000116,38.701821,52.93888400000001,1.9388840000000087,49.894244000000015,-11.192423,9.325103236035579,8.565007171,161,306,44.8943,2.894300000000001
EPL,2015,16,Bournemouth,38,11,9,18,45,67,42,38.705838,-6.294162,35.661153999999996,53.96870899999999,-13.031291,49.40169599999999,-13.740542,9.578405587566193,10.792962965632038,199,216,43.77229999999999,1.772299999999987
EPL,2015,17,Sunderland,38,9,12,17,48,62,39,40.51717199999999,-7.482828,38.23366399999999,58.85022230000001,-3.1497777,52.7608783,-14.5272143,12.603121508943918,8.205901061170623,188,312,40.5241,1.5240999999999971
EPL,2015,18,Newcastle United,38,9,10,19,44,65,37,37.605660400000005,-6.3943396,35.322165399999996,55.4230604,-9.5769396,51.6172134,-16.295048,12.389467657408057,8.027511230933117,154,294,40.2114,3.2113999999999976
EPL,2015,19,Norwich,38,9,7,22,39,67,34,39.187494,0.18749400000000094,38.426328,58.930606999999995,-8.069393,51.318942,-12.892614,12.998479691003197,9.060642139166243,182,267,39.177699999999994,5.177699999999994
EPL,2015,20,Aston Villa,38,3,8,27,27,76,17,26.527059399999995,-0.4729406,25.004717399999993,59.009572999999996,-16.990427,55.203728000000005,-30.1990106,13.835949475203492,7.984215614090003,136,300,29.814,12.814
EPL,2016,1,Chelsea,38,30,3,5,85,33,93,61.796887,-23.203113,58.607912999999996,28.618919399999996,-4.3810806,27.096581399999998,31.5113316,11.768276327802845,11.874985897007223,435,150,75.737,-17.263
EPL,2016,2,Tottenham,38,26,8,4,86,26,86,70.065979,-15.934021,63.21544900000001,33.7819329,7.781932900000001,32.259602900000004,30.9558461,7.804758281218535,12.262617801087472,300,182,75.37169999999999,-10.6283
EPL,2016,3,Manchester City,38,23,9,6,80,39,78,79.851438,-0.148562,73.00099800000001,29.607516,-9.392484,25.657368,47.34363,6.768413985743822,15.409429868572872,441,131,85.41309999999999,7.413099999999986
EPL,2016,4,Liverpool,38,22,10,6,78,42,76,66.63255800000002,-11.367442,60.54320899999999,37.6523285,-4.3476715,33.8464865,26.6967225,7.601823852170674,16.302048314044153,446,134,69.8308,-6.1692
EPL,2016,5,Arsenal,38,23,6,9,77,44,75,63.58125699999999,-13.418743,59.01423599999999,47.071276999999995,3.071276999999995,39.459584099999994,19.5546519,8.525239872267852,14.459881826754545,478,199,62.1195,-12.8805
EPL,2016,6,Manchester United,38,18,15,5,54,29,69,57.571358999999994,3.571358999999994,54.526678,31.623915,2.623915,27.818071799999995,26.708606199999995,9.507941717022774,13.370097789516432,334,177,70.89420000000001,1.894200000000012
EPL,2016,7,Everton,38,17,10,11,62,44,61,49.632454100000004,-12.3675459,46.587777100000004,45.78298399999999,1.782983999999992,41.977173,4.6106041,10.698700145521501,10.983423180489387,197,261,55.777100000000004,-5.2229
EPL,2016,8,Bournemouth,38,12,10,16,55,67,46,50.01613400000001,-4.983866,42.404434800000004,62.992386999999994,-4.007613,59.186531999999985,-16.7820972,11.254612553362756,9.899497946879212,244,321,43.174200000000006,-2.8258
EPL,2016,9,Southampton,38,12,10,16,41,48,46,49.9841215,8.9841215,45.4171075,43.08468100000001,-4.915319,36.234156000000006,9.182951499999994,9.175662701274959,13.687547977510581,249,256,55.685100000000006,9.685100000000006
EPL,2016,10,West Ham,38,12,9,17,47,64,45,48.245556000000015,1.2455560000000148,44.986651000000016,59.67157099999998,-4.328429,53.58221899999998,-8.595568,11.68473426866296,10.386478946133531,166,297,46.0425,1.0424999999999969
EPL,2016,11,West Bromwich Albion,38,12,9,17,43,51,45,38.213618000000004,-4.786382,37.452448000000004,47.90015100000001,-3.099849,45.616635,-8.164187,15.879628540187445,7.496460216332622,133,275,45.5854,0.5853999999999999
EPL,2016,12,Stoke,38,11,11,16,41,56,44,47.87402199999998,6.874021999999982,43.30700399999999,48.66872600000001,-7.331274,47.14638600000001,-3.839382,13.070667025102479,8.701834707990859,217,253,52.2932,8.293199999999999
EPL,2016,13,Leicester,38,12,8,18,48,63,44,44.34083300000001,-3.659167,39.656960000000005,51.304373000000005,-11.695627,48.259735,-8.602775,12.374472273759075,8.763966050369527,196,279,48.11949999999999,4.119499999999988
EPL,2016,14,Crystal Palace,38,12,5,21,50,63,41,45.40267000000001,-4.59733,40.074497,50.031654,-12.968346,48.509315,-8.434818,9.697307678169034,8.006623519259065,204,297,48.4526,7.452599999999997
EPL,2016,15,Swansea,38,12,5,21,45,70,41,39.49954290000001,-5.5004571,37.21603390000001,65.129661,-4.870339,58.923443000000006,-21.7074091,13.40370431253531,11.51166876,161,308,36.49079999999999,-4.5092
EPL,2016,16,Watford,38,11,7,20,40,68,40,36.25455790000001,-3.7454421,33.9710549,52.61801400000001,-15.381986,49.573337,-15.6022821,10.864119327607108,9.455931084551523,171,240,40.62490000000001,0.6249000000000109
EPL,2016,17,Burnley,38,11,7,20,39,55,40,35.591733999999995,-3.408266,31.024714000000003,55.268616999999985,0.2686169999999848,51.248535999999994,-20.223822,12.894137089854281,10.13592588789958,174,290,38.35810000000001,-1.6419
EPL,2016,18,Hull,38,9,7,22,37,80,34,33.839492,-3.160508,31.555987000000002,71.77442400000001,-8.225576,61.87924200000001,-30.323255,15.813960681977466,10.911178505009676,160,326,30.7344,-3.2656
EPL,2016,19,Middlesbrough,38,5,13,20,27,53,28,30.930126300000005,3.930126300000005,29.4077853,55.301359899999994,2.3013598999999942,51.4955189,-22.0877336,11.045008255649467,10.884778386388087,144,320,37.25339999999999,9.253399999999992
EPL,2016,20,Sunderland,38,6,6,26,29,69,24,34.22368,5.223680000000002,30.417833100000006,65.66352800000001,-3.336472,62.61884800000001,-32.2010149,13.279815413641384,8.608607633899872,180,334,32.2426,8.242600000000003
EPL,2017,1,Manchester City,38,32,4,2,106,27,100,91.43414500000002,-14.565855,85.123985,24.511917699999994,-2.4880823,22.9896197,62.1343653,6.7078121419915675,28.897068288668994,541,96,91.0893,-8.9107
EPL,2017,2,Manchester United,38,25,6,7,68,28,81,59.043412000000004,-8.956588,56.631119,43.540152000000006,15.540152000000006,42.778982,13.852136999999997,10.565642595295738,14.153926099562703,319,243,62.330700000000014,-18.6693
EPL,2017,3,Tottenham,38,23,8,7,74,36,77,68.91189399999999,-5.088106,66.628384,35.859432999999996,-0.140567,33.476814,33.15157000000001,8.046219158880145,17.19392017025325,339,162,76.01619999999998,-0.9838
EPL,2017,4,Liverpool,38,21,12,5,84,38,75,77.48511899999998,-6.514881,75.183319,35.751620700000004,-2.2483793,31.1846147,43.9987043,10.410387517267777,23.561771163978104,436,148,79.38480000000001,4.384800000000013
EPL,2017,5,Chelsea,38,21,7,10,62,38,70,59.160689000000005,-2.839311,56.87721900000001,34.034713700000005,-3.9652863,32.5123747,24.36484430000001,14.886178192640998,14.098109904535779,373,220,68.45700000000001,-1.543
EPL,2017,6,Arsenal,38,19,6,13,74,51,63,72.269335,-1.730665,68.46348599999999,48.745316,-2.254684,44.178293,24.285192999999992,9.584708914993932,17.635081011039908,488,203,65.89910000000002,2.8991000000000184
EPL,2017,7,Burnley,38,14,12,12,36,39,54,32.771712,-3.228288,32.771712,52.156891,13.156891000000002,48.351043000000004,-15.579331,14.797303188875773,10.584040244023258,162,305,41.00169999999999,-12.9983
EPL,2017,8,Everton,38,13,10,15,44,58,49,43.70751099999999,-0.292489,37.50187199999999,55.495772,-2.504228,51.690003,-14.188131,10.952973629356514,11.010696879919056,185,297,47.00149999999998,-1.9985
EPL,2017,9,Leicester,38,12,11,15,56,60,47,50.28871369999999,-5.7112863,45.72174069999999,49.35872299999999,-10.641277,46.31403699999999,-0.5922963,12.774865694759631,10.123776059035317,183,268,55.85470000000001,8.854700000000008
EPL,2017,10,Crystal Palace,38,11,11,16,45,55,44,56.749704,11.749704000000001,49.138176,53.53526900000001,-1.464731,52.012933000000004,-2.874757,12.478397437828034,8.617741525018115,247,269,58.03449999999998,14.03449999999998
EPL,2017,11,Bournemouth,38,11,11,16,45,61,44,39.99186,-5.00814,37.708349,64.93248999999999,3.932489999999987,62.64902000000001,-24.940671,17.059263015965545,9.736076132665064,245,339,37.6404,-6.3596
EPL,2017,12,Newcastle United,38,12,8,18,39,47,44,44.62560799999999,5.625607999999993,43.86443799999999,52.472364000000006,5.472364000000006,47.754042000000005,-3.889604,14.17395270888467,8.834675271,171,287,46.23800000000002,2.238000000000021
EPL,2017,13,West Ham,38,10,12,16,48,68,42,36.80133,-11.19867,33.75665299999999,58.36886899999997,-9.631131,53.70596199999999,-19.949309,13.536258654487478,8.837511552,173,308,39.2592,-2.7408
EPL,2017,14,Watford,38,11,8,19,44,64,41,45.847429,1.8474289999999982,41.129107,53.981190999999995,-10.018809,49.414176,-8.285069,11.349030609881249,10.876684192218015,232,237,46.6939,5.693899999999999
EPL,2017,15,Brighton,38,9,13,16,34,54,40,37.2144165,3.2144164999999987,31.8862345,53.083800999999994,-0.916199,50.80029899999998,-18.9140645,19.517768296666073,12.624331768203337,159,291,40.84720000000001,0.8472
EPL,2017,16,Huddersfield,38,9,10,19,28,58,37,32.1338432,4.133843200000001,30.611543200000003,53.216161,-4.783839,48.502149,-17.8906058,13.613523817938411,10.901830215381901,125,251,36.8432,-0.1568
EPL,2017,17,Southampton,38,7,15,16,37,56,36,41.88014700000001,4.880147000000008,39.596638000000006,46.555426999999995,-9.444573,45.033090999999985,-5.436453,10.136473716762742,12.386475630244922,225,277,48.71569999999999,12.715699999999991
EPL,2017,18,Stoke,38,7,12,19,35,68,33,36.754259,1.7542589999999976,34.47075399999999,65.54098400000001,-2.459016,61.735176,-27.264422,16.877042179664556,8.427139623303823,189,315,36.1678,3.1677999999999997
EPL,2017,19,Swansea,38,8,9,21,28,56,33,29.7130847,1.7130846999999996,28.9519147,61.83360399999999,5.833603999999987,57.124501,-28.1725863,17.52209764775331,11.987337553582778,148,301,32.307100000000005,-0.6929
EPL,2017,20,West Bromwich Albion,38,6,13,19,31,56,31,35.184401,4.184401000000001,34.42323,48.993914,-7.006086,48.232744,-13.809514,14.579126129001635,9.080831964113832,140,263,42.9637,11.963700000000003
EPL,2018,1,Manchester City,38,32,2,4,95,23,98,93.72055900000001,-1.279441,90.67588,25.7326041,2.7326040999999996,22.687925100000005,67.98795489999998,8.526163727355268,30.46811259810453,582,135,90.64059999999999,-7.3594
EPL,2018,2,Liverpool,38,30,7,1,89,22,97,79.45754000000001,-9.54246,74.12936,29.145105000000004,7.1451050000000045,28.38393600000001,45.74542399999999,10.959870865746092,22.161375690580364,431,152,83.45409999999998,-13.5459
EPL,2018,3,Chelsea,38,21,9,8,63,39,72,63.968004,0.9680040000000005,60.162158,38.107687000000006,-0.892313,36.447257,23.714900999999998,10.650182661297576,15.995166726004902,376,188,71.451,-0.549
EPL,2018,4,Tottenham,38,23,2,13,67,39,71,61.746657000000006,-5.253343,58.70202,49.146068000000014,10.146068000000014,45.34022,13.361800000000002,9.908482088,17.680093699619132,270,202,61.43999999999999,-9.56
EPL,2018,5,Arsenal,38,21,7,10,73,51,70,64.79537200000001,-8.204628,60.98952099999999,57.2974875,6.297487500000003,51.9693395,9.020181500000003,10.080325377078491,13.944289085235267,400,253,58.9713,-11.0287
EPL,2018,6,Manchester United,38,19,9,10,65,54,66,68.61749799999998,3.6174979999999834,59.37586199999999,52.30019000000002,-1.69981,47.733182000000006,11.64268,11.073851102868893,14.433334468656627,313,268,61.85960000000002,-4.1404
EPL,2018,7,Wolverhampton Wanderers,38,16,9,13,47,46,57,53.05869160000001,6.0586916,50.014015600000015,42.691294,-3.308706,39.646622,10.367393600000002,15.863031190347197,12.292937802483706,184,220,59.9145,2.9144999999999968
EPL,2018,8,Everton,38,15,9,14,54,46,54,53.86613399999999,-0.133866,49.92234399999998,49.30978990000001,3.3097899000000126,45.396306900000006,4.526037099999998,10.259641140308235,10.972068436971487,211,210,55.537800000000004,1.5378000000000043
EPL,2018,9,West Ham,38,15,7,16,52,55,52,47.960527900000024,-4.0394721,44.15483690000002,65.66202299999999,10.66202299999999,61.856182999999994,-17.7013461,13.315241395849933,10.406222991286182,261,293,43.7194,-8.2806
EPL,2018,10,Leicester,38,15,7,16,51,48,52,52.11415300000001,1.1141530000000088,46.78597900000001,44.642585,-3.357415,40.836749,5.949230000000002,12.790205225969682,11.480872856407972,205,253,56.23779999999999,4.237799999999993
EPL,2018,11,Watford,38,14,8,16,52,59,50,51.73354600000001,-0.266454,50.97237600000002,63.291170999999984,4.291170999999984,59.485322999999994,-8.512947,12.497500664608387,10.361421707280272,275,264,46.00149999999999,-3.9985
EPL,2018,12,Crystal Palace,38,14,7,17,51,53,49,50.642165999999996,-0.357834,42.269351,52.804285,-0.195715,48.998431999999994,-6.729081,15.408263149673393,9.201229984572498,256,261,51.92549999999999,2.9254999999999924
EPL,2018,13,Newcastle United,38,12,9,17,42,48,45,39.910650499999996,-2.0893495,37.6271415,57.545492,9.545492000000003,52.978485000000006,-15.3513435,14.721739818393583,10.545337655498406,178,305,39.2231,-5.7769
EPL,2018,14,Bournemouth,38,13,6,19,56,70,45,58.812899,2.8128990000000016,51.962379,62.423162,-7.576838,58.61741299999999,-6.655034,17.27589757710997,10.752280518848501,280,313,51.4947,6.494700000000002
EPL,2018,15,Burnley,38,11,7,20,45,68,40,44.7412159,-0.2587841,43.2189159,66.12206499999999,-1.877935,63.83859499999999,-20.6196791,14.485418849050815,10.630246321421213,193,315,41.998200000000004,1.9982000000000042
EPL,2018,16,Southampton,38,9,12,17,45,65,39,49.671325,4.671325000000003,45.86548,59.27171400000001,-5.728286,56.98821400000002,-11.122734,12.041886370515885,10.886729318778977,206,300,45.10750000000001,6.107500000000009
EPL,2018,17,Brighton,38,9,9,20,35,60,36,37.027868,2.027867999999998,32.46084400000001,62.462145,2.4621449999999996,54.850533999999996,-22.38969,15.008271843371107,11.455870375765915,153,321,36.186,0.18599999999999994
EPL,2018,18,Cardiff,38,10,4,24,34,69,34,41.7697266,7.7697265999999985,38.725067599999996,66.503167,-2.496833,61.174976,-22.4499084,18.462972720768516,6.019176202017512,143,357,37.44920000000001,3.449200000000012
EPL,2018,19,Fulham,38,7,5,26,34,81,26,42.621863999999995,8.621863999999995,40.338362,73.58661000000001,-7.41339,68.25856000000002,-27.920198,16.566611432665667,12.02167746126583,171,335,33.6044,7.604399999999998
EPL,2018,20,Huddersfield,38,3,7,28,22,76,16,29.002263000000003,7.002263000000003,28.241098,67.194016,-8.805984,61.10473900000001,-32.863641,12.825775161703007,11.01288846175696,133,276,29.610599999999994,13.610599999999994
EPL,2019,1,Liverpool,38,32,3,3,85,33,99,75.19336999999999,-9.80663,71.38752000000001,39.5728982,6.572898199999997,38.8117282,32.575791800000005,8.607605324816856,24.73821177122079,429,145,74.27839999999999,-24.7216
EPL,2019,2,Manchester City,38,26,3,9,102,35,81,102.20523300000004,0.2052330000000353,93.53302599999999,36.99762900000001,1.9976290000000105,34.71412300000001,58.818903000000006,9.314521145844106,25.488707363148187,547,135,86.75639999999997,5.756399999999971
EPL,2019,3,Manchester United,38,18,12,8,66,36,66,66.186663,0.1866629999999958,55.53038399999999,38.05916400000001,2.0591640000000098,35.77565900000001,19.754725,10.469858442645348,12.809706836989786,290,178,70.99169999999998,4.9917
EPL,2019,4,Chelsea,38,20,6,12,69,54,66,76.227787,7.227787000000006,70.89959900000001,41.0882999,-12.9117001,39.565967900000004,31.333631100000005,9.688095674534623,16.61028638744759,326,169,73.4872,7.487200000000001
EPL,2019,5,Leicester,38,18,8,12,67,41,62,61.017164699999995,-5.9828353,55.673934700000004,47.894042999999996,6.894042999999996,40.282434,15.3915007,9.118037457670225,14.196062005440186,293,203,61.1553,-0.8447
EPL,2019,6,Tottenham,38,16,11,11,61,47,59,49.021302999999996,-11.978697,45.83264,54.12711099999999,7.127110999999992,48.798972,-2.966332,12.802596442319034,11.162358645609947,224,264,49.264600000000016,-9.7354
EPL,2019,7,Wolverhampton Wanderers,38,15,14,9,51,40,59,54.223981,3.223981000000002,51.179311999999996,37.38927390000001,-2.6107261,34.9610539,16.218258100000003,14.661360314835454,11.554359660360477,172,193,63.82129999999997,4.821299999999972
EPL,2019,8,Arsenal,38,14,14,10,56,48,56,50.82221799999999,-5.177782,48.53879799999999,57.25226600000001,9.252266000000013,51.00759600000001,-2.468798,12.36765359,12.98809383353402,265,253,50.14710000000001,-5.8529
EPL,2019,9,Burnley,38,15,9,14,43,50,54,49.346893800000004,6.346893800000004,47.06338279999999,53.839223,3.839222999999997,50.01831,-2.9549272,13.252874445668544,10.472002962455784,145,263,49.5405,-4.4595
EPL,2019,10,Sheffield United,38,14,12,12,39,39,54,45.81162100000001,6.8116210000000095,45.050451,52.042456999999985,13.042456999999985,49.75894499999998,-4.708494,15.052348481236344,12.548963064165934,198,231,49.3411,-4.6589
EPL,2019,11,Southampton,38,15,7,16,51,60,52,56.496626000000006,5.496626000000006,52.535483000000006,56.592573,-3.407427,53.547914000000006,-1.012431,8.770105439845212,11.179210807205076,230,249,56.8654,4.865400000000001
EPL,2019,12,Everton,38,13,10,15,44,56,49,53.710143,9.710143000000002,52.948976,49.211622000000006,-6.788378,46.167031,6.781945000000002,10.840476016719643,10.87835861384237,203,215,55.7761,6.7761
EPL,2019,13,Newcastle United,38,11,11,16,38,58,44,36.491737,-1.508263,35.73056699999999,67.02935099999999,9.029350999999991,65.50701099999999,-29.776444,21.89675207429297,7.863314414606842,132,344,31.917299999999987,-12.0827
EPL,2019,14,Crystal Palace,38,11,10,17,31,50,43,34.447955500000006,3.447955500000006,32.1644455,57.392236999999994,7.392236999999994,56.631067,-24.4666215,15.315904463470106,8.344128736599938,225,281,38.263000000000005,-4.737
EPL,2019,15,Brighton,38,9,14,15,39,54,41,47.42406100000001,8.424061000000009,45.901730000000015,60.41584899999999,6.415848999999987,58.89350899999999,-12.991779,11.49976194050647,13.54768290233092,242,264,48.02409999999999,7.0241
EPL,2019,16,West Ham,38,10,9,19,49,62,39,49.0691132,0.0691132,46.0244362,68.323322,6.3233220000000046,63.75633899999999,-17.7319028,14.387997071634642,10.82678511549048,217,308,38.747400000000006,-0.2526
EPL,2019,17,Aston Villa,38,9,8,21,41,67,35,45.08898899999999,4.088988999999991,42.65250099999999,71.595382,4.595382000000001,66.88436700000001,-24.231866,13.377096390596154,8.178343893448428,186,343,37.22690000000001,2.2269000000000077
EPL,2019,18,Watford,38,8,10,20,36,64,34,48.56263699999999,12.562636999999988,42.47327499999999,59.528113000000005,-4.471887,52.522923,-10.049648,13.531828210003479,10.267281506106947,227,259,47.87369999999999,13.873699999999992
EPL,2019,19,Bournemouth,38,9,7,22,40,65,34,44.6710449,4.671044899999998,41.6264589,63.29434499999999,-1.705655,58.727336999999984,-17.1008781,14.24071985,9.699333656262935,210,326,39.197900000000004,5.197900000000004
EPL,2019,20,Norwich,38,5,6,27,26,75,21,37.234174900000006,11.234174900000006,35.7118339,71.60755700000001,-3.392443,66.126467,-30.4146331,14.340708968158873,10.183109569161134,207,345,33.12230000000002,12.122300000000017
Bundesliga,2014,1,Bayern Munich,34,25,4,5,80,18,79,66.20574520000001,-13.7942548,61.659256199999994,21.938728599999997,3.9387285999999975,20.4231716,41.2360846,5.761475884,25.022717234327683,388,83,73.61159999999998,-5.3884
Bundesliga,2014,2,Wolfsburg,34,20,9,5,72,38,69,58.347731,-13.652269,55.31662600000001,38.822021000000014,0.8220210000000137,36.41925500000001,18.897370999999996,9.136319369,10.289876040555047,172,164,59.950900000000004,-9.0491
Bundesliga,2014,3,Borussia M.Gladbach,34,19,9,6,53,26,66,51.74157190000001,-1.2584281,49.468231900000006,36.343299,10.343299000000002,33.31219300000001,16.156038900000002,12.751107875771773,12.783803136490745,221,198,57.00779999999999,-8.9922
Bundesliga,2014,4,Bayer Leverkusen,34,17,10,7,62,37,61,49.155698999999984,-12.844301,48.39791799999998,34.720386000000005,-2.279614,30.173724000000004,18.224194000000004,5.693288707933904,7.347595314513396,246,108,55.33959999999999,-5.6604
Bundesliga,2014,5,Augsburg,34,15,4,15,43,43,49,43.911698,0.9116980000000012,37.72014799999999,46.659608,3.6596079999999986,43.628491000000004,-5.908343,7.625899886027387,10.402359973618788,134,221,45.495999999999995,-3.504
Bundesliga,2014,6,Schalke 04,34,13,9,12,42,40,48,41.25891579999998,-0.7410842,38.985578799999985,46.961703,6.961703,45.446144000000004,-6.4605652,9.746071669337567,9.689741879912727,161,214,45.0723,-2.9277
